year,mo,dy,flow_cfs
1952,5,24,2651.29
1952,5,25,2651.29
1952,5,26,2531.29
1952,5,27,2381.29
1952,5,28,2281.29
1952,5,29,2181.29
1952,5,30,2111.29
1952,5,31,2071.29
1952,6,1,2069.03
1952,6,2,1999.03
1952,6,3,1929.03
1952,6,4,1879.03
1952,6,5,1809.03
1952,6,6,1749.03
1952,6,7,1679.03
1952,6,8,1599.03
1952,6,9,1549.03
1952,6,10,1489.03
1952,6,11,1439.03
1952,6,12,1389.03
1952,6,13,1349.03
1952,6,14,1329.03
1952,6,15,1309.03
1952,6,16,1289.03
1952,6,17,1229.03
1952,6,18,1159.03
1952,6,19,1081.03
1952,6,20,1000.03
1952,6,21,930.03
1952,6,22,881.03
1952,6,23,881.03
1952,6,24,888.03
1952,6,25,888.03
1952,6,26,923.03
1952,6,27,986.03
1952,6,28,1042.03
1952,6,29,1065.03
1952,6,30,1057.03
1952,7,1,1136.13
1952,7,2,1152.13
1952,7,3,1152.13
1952,7,4,1114.13
1952,7,5,1051.13
1952,7,6,981.13
1952,7,7,932.13
1952,7,8,894.13
1952,7,9,852.13
1952,7,10,816.13
1952,7,11,792.13
1952,7,12,780.13
1952,7,13,762.13
1952,7,14,756.13
1952,7,15,738.13
1952,7,16,726.13
1952,7,17,714.13
1952,7,18,702.13
1952,7,19,690.13
1952,7,20,667.13
1952,7,21,656.13
1952,7,22,645.13
1952,7,23,640.13
1952,7,24,640.13
1952,7,25,634.13
1952,7,26,623.13
1952,7,27,618.13
1952,7,28,607.13
1952,7,29,613.13
1952,7,30,576.13
1952,7,31,503.13
1952,8,1,551.45
1952,8,2,541.45
1952,8,3,541.45
1952,8,4,546.45
1952,8,5,546.45
1952,8,6,530.45
1952,8,7,525.45
1952,8,8,515.45
1952,8,9,515.45
1952,8,10,505.45
1952,8,11,500.45
1952,8,12,485.45
1952,8,13,466.45
1952,8,14,470.45
1952,8,15,462.45
1952,8,16,422.45
1952,8,17,430.45
1952,8,18,444.45
1952,8,19,452.45
1952,8,20,457.45
1952,8,21,462.45
1952,8,22,462.45
1952,8,23,462.45
1952,8,24,457.45
1952,8,25,457.45
1952,8,26,457.45
1952,8,27,457.45
1952,8,28,457.45
1952,8,29,457.45
1952,8,30,457.45
1952,8,31,457.45
1952,9,1,379.83
1952,9,2,374.83
1952,9,3,374.83
1952,9,4,374.83
1952,9,5,374.83
1952,9,6,370.83
1952,9,7,366.83
1952,9,8,361.83
1952,9,9,366.83
1952,9,10,370.83
1952,9,11,374.83
1952,9,12,374.83
1952,9,13,374.83
1952,9,14,388.83
1952,9,15,388.83
1952,9,16,392.83
1952,9,17,437.83
1952,9,18,412.83
1952,9,19,402.83
1952,9,20,397.83
1952,9,21,397.83
1952,9,22,402.83
1952,9,23,407.83
1952,9,24,407.83
1952,9,25,397.83
1952,9,26,397.83
1952,9,27,402.83
1952,9,28,397.83
1952,9,29,397.83
1952,9,30,397.83
1952,10,1,287.37
1952,10,2,282.37
1952,10,3,282.37
1952,10,4,287.37
1952,10,5,287.37
1952,10,6,295.37
