year,mo,dy,flow_cfs
1972,3,27,3937.35
1972,3,28,3711.47
1972,3,29,3478.54
1972,3,30,3237.14
1972,3,31,3011.49
1972,4,1,2856.07
1972,4,2,2875.55
1972,4,3,3110.87
1972,4,4,3361.75
1972,4,5,3621.06
1972,4,6,3881.55
1972,4,7,4057.7
1972,4,8,4123.93
1972,4,9,4082.02
1972,4,10,3959.32
1972,4,11,3789.78
1972,4,12,3605.61
1972,4,13,3410.31
1972,4,14,3200.92
1972,4,15,3007.89
1972,4,16,2899.28
1972,4,17,2863.06
1972,4,18,2834.35
1972,4,19,2783.76
1972,4,20,2714.04
1972,4,21,2646.03
1972,4,22,2678
1972,4,23,2757.71
1972,4,24,2907.73
1972,4,25,3091.46
1972,4,26,3213.87
1972,4,27,3283.57
1972,4,28,3335.78
1972,4,29,3355.92
1972,4,30,3342.07
1972,5,1,3320.96
1972,5,2,3401.95
1972,5,3,3458.85
1972,5,4,3449.94
1972,5,5,3398.99
1972,5,6,3310.17
1972,5,7,3198.83
1972,5,8,3137.75
1972,5,9,3081.8
1972,5,10,3030.36
1972,5,11,2941.15
1972,5,12,2822.09
1972,5,13,2703.9
1972,5,14,2593.11
1972,5,15,2491.49
1972,5,16,2407.04
1972,5,17,2345.4
1972,5,18,2311.96
1972,5,19,2290.82
1972,5,20,2273.55
1972,5,21,2367.99
1972,5,22,2489.46
1972,5,23,2562.82
1972,5,24,2577.26
1972,5,25,2549.69
1972,5,26,2496.61
1972,5,27,2430.32
1972,5,28,2357.85
1972,5,29,2286.37
1972,5,30,2218.36
1972,5,31,2155.36
1972,6,1,2097.71
1972,6,2,2045.54
1972,6,3,1998.32
1972,6,4,1956.57
1972,6,5,1917.21
1972,6,6,1882.94
1972,6,7,1852.68
1972,6,8,1829.09
1972,6,9,1808.33
1972,6,10,1786.31
1972,6,11,1773.65
1972,6,12,1758.77
1972,6,13,1741.14
1972,6,14,1721.92
1972,6,15,1701.86
1972,6,16,1681.64
1972,6,17,1662.21
1972,6,18,1641.64
1972,6,19,1622.66
1972,6,20,1603.57
1972,6,21,1585.91
1972,6,22,1568.9
1972,6,23,1552.77
1972,6,24,1537.01
1972,6,25,1520.64
1972,6,26,1506.41
1972,6,27,1490.3
1972,6,28,1474.85
1972,6,29,1460.02
1972,6,30,1443.15
1972,7,1,1426.01
1972,7,2,1409.83
1972,7,3,1394.18
1972,7,4,1379.89
1972,7,5,1367.69
1972,7,6,1353.44
1972,7,7,1339.13
1972,7,8,1326.38
1972,7,9,1317.34
1972,7,10,1306.15
1972,7,11,1292.81
1972,7,12,1282.29
1972,7,13,1269.13
1972,7,14,1258.21
1972,7,15,1244.11
1972,7,16,1231.61
1972,7,17,1221.12
1972,7,18,1210.98
1972,7,19,1201.95
1972,7,20,1193.59
1972,7,21,1184.87
1972,7,22,1173.52
1972,7,23,1162.34
1972,7,24,1153.01
1972,7,25,1146.56
1972,7,26,1135.28
1972,7,27,1125.17
1972,7,28,1114.45
1972,7,29,1100.65
1972,7,30,1090.91
1972,7,31,1079.76
1972,8,1,1071.12
1972,8,2,1060.77
1972,8,3,1051.95
1972,8,4,1040.36
1972,8,5,1031.33
1972,8,6,1021.86
1972,8,7,1013.03
1972,8,8,1002.47
1972,8,9,995.5
1972,8,10,988.5
1972,8,11,980.48
1972,8,12,973.43
1972,8,13,964.66
1972,8,14,957.77
1972,8,15,952.7
1972,8,16,952.49
1972,8,17,948.98
1972,8,18,964.34
1972,8,19,995.1
1972,8,20,1010.23
1972,8,21,1012.3
1972,8,22,1005.86
1972,8,23,988.72
1972,8,24,964.47
1972,8,25,940.79
1972,8,26,921.69
1972,8,27,903.03
1972,8,28,887.88
1972,8,29,873.65
1972,8,30,861.1
1972,8,31,851.27
1972,9,1,840.58
1972,9,2,833.29
1972,9,3,825.51
1972,9,4,819.89
1972,9,5,816.5
1972,9,6,814.4
1972,9,7,808.52
1972,9,8,803.22
1972,9,9,796.5
1972,9,10,791.68
1972,9,11,787.61
1972,9,12,783.09
1972,9,13,777.26
1972,9,14,769.13
1972,9,15,762.42
1972,9,16,754.81
1972,9,17,746.4
1972,9,18,740.21
1972,9,19,739.23
1972,9,20,738.58
1972,9,21,734.32
1972,9,22,731.11
1972,9,23,733.03
1972,9,24,740.33
1972,9,25,749.86
1972,9,26,769.38
1972,9,27,778.03
1972,9,28,775.26
1972,9,29,764.26
1972,9,30,751.16
1972,10,1,743.56
1972,10,2,732.99
1972,10,3,717.87
1972,10,4,705.09
1972,10,5,693.9
1972,10,6,685.96
1972,10,7,678.23
1972,10,8,671.96
1972,10,9,668.87
1972,10,10,669.91
1972,10,11,710.57
1972,10,12,776.86
1972,10,13,831.48
1972,10,14,878.5
1972,10,15,916.8
1972,10,16,940.86
1972,10,17,954.45
1972,10,18,951.64
1972,10,19,936.91
1972,10,20,914.71
1972,10,21,887.19
1972,10,22,860.18
1972,10,23,833.6
1972,10,24,806.06
1972,10,25,780.26
1972,10,26,757.53
1972,10,27,739.53
1972,10,28,723.49
1972,10,29,714.93
1972,10,30,703.02
