year,mo,dy,flow_cfs
1972,5,17,636.27
1972,5,18,624.28
1972,5,19,613.98
1972,5,20,605.76
1972,5,21,598.99
1972,5,22,595.1
1972,5,23,590.64
1972,5,24,586.19
1972,5,25,580.86
1972,5,26,575.52
1972,5,27,570.72
1972,5,28,565.43
1972,5,29,561.36
1972,5,30,557.87
1972,5,31,554.78
1972,6,1,551.69
1972,6,2,548.71
1972,6,3,545.53
1972,6,4,543.09
1972,6,5,538.88
1972,6,6,536.3
1972,6,7,534.33
1972,6,8,535.89
1972,6,9,537.44
1972,6,10,536.23
1972,6,11,537.2
1972,6,12,537.48
1972,6,13,533.82
1972,6,14,529.54
1972,6,15,525.08
1972,6,16,521.25
1972,6,17,517.85
1972,6,18,513.2
1972,6,19,509.98
1972,6,20,507.05
1972,6,21,504.43
1972,6,22,501.95
1972,6,23,499.51
1972,6,24,497.05
1972,6,25,494.34
1972,6,26,492.82
1972,6,27,489.52
1972,6,28,486.92
1972,6,29,484.7
1972,6,30,481.45
1972,7,1,477.6
1972,7,2,474.07
1972,7,3,470.9
1972,7,4,467.51
1972,7,5,465.87
1972,7,6,463.42
1972,7,7,460.89
1972,7,8,459.12
1972,7,9,458.59
1972,7,10,456.56
1972,7,11,454.38
1972,7,12,452.94
1972,7,13,450.6
1972,7,14,448.1
1972,7,15,444.52
1972,7,16,442.37
1972,7,17,440.34
1972,7,18,438.28
1972,7,19,436.77
1972,7,20,435.76
1972,7,21,434.74
1972,7,22,433.39
1972,7,23,430.74
1972,7,24,429.49
1972,7,25,430.76
1972,7,26,429.28
1972,7,27,427.55
1972,7,28,425.36
1972,7,29,421.82
1972,7,30,420.06
1972,7,31,418.52
1972,8,1,417.25
1972,8,2,415.63
1972,8,3,413.65
1972,8,4,410.45
1972,8,5,408.42
1972,8,6,405.84
1972,8,7,404.32
1972,8,8,402.06
1972,8,9,401.21
1972,8,10,400.18
1972,8,11,397.75
1972,8,12,396.76
1972,8,13,395.11
1972,8,14,393.58
1972,8,15,393.94
1972,8,16,394.96
1972,8,17,397.56
1972,8,18,419.66
1972,8,19,455.69
1972,8,20,476.49
1972,8,21,485.39
1972,8,22,485.04
1972,8,23,474.22
1972,8,24,456.11
1972,8,25,439.98
1972,8,26,427.18
1972,8,27,416.06
1972,8,28,406.93
1972,8,29,399.51
1972,8,30,393.53
1972,8,31,388.69
1972,9,1,384.44
1972,9,2,381.82
1972,9,3,378.89
1972,9,4,377.45
1972,9,5,377.32
1972,9,6,378.14
1972,9,7,376.75
1972,9,8,375.37
1972,9,9,373.48
1972,9,10,372.25
1972,9,11,371.83
1972,9,12,371.17
1972,9,13,369.58
1972,9,14,367.41
1972,9,15,365.78
1972,9,16,363.23
1972,9,17,360.9
1972,9,18,359.98
1972,9,19,359.64
1972,9,20,360.11
1972,9,21,360.49
1972,9,22,360.31
1972,9,23,362.03
1972,9,24,363.99
1972,9,25,374.22
1972,9,26,391.95
1972,9,27,402.74
1972,9,28,407.45
1972,9,29,407.4
1972,9,30,403.71
1972,10,1,398.65
1972,10,2,392.06
1972,10,3,385.2
1972,10,4,378.65
1972,10,5,372.16
1972,10,6,366.13
1972,10,7,361.66
1972,10,8,357.81
1972,10,9,354.92
1972,10,10,352.83
1972,10,11,383.37
1972,10,12,431.35
1972,10,13,471.2
1972,10,14,507.02
1972,10,15,538.89
1972,10,16,561.29
1972,10,17,575.9
1972,10,18,575.03
1972,10,19,563.9
1972,10,20,546.6
1972,10,21,526.42
1972,10,22,505.4
1972,10,23,484.91
1972,10,24,465.78
1972,10,25,447.96
1972,10,26,432.02
1972,10,27,418.57
1972,10,28,406.64
1972,10,29,400.38
1972,10,30,392.06
1972,10,31,385.19
1972,11,1,379.5
1972,11,2,385.48
1972,11,3,403.73
1972,11,4,421.28
1972,11,5,429.12
1972,11,6,438.08
1972,11,7,442.68
1972,11,8,440.22
1972,11,9,443.05
1972,11,10,442.9
1972,11,11,438.62
1972,11,12,444.73
1972,11,13,446.64
1972,11,14,446.39
1972,11,15,439.67
1972,11,16,444.01
1972,11,17,452.9
1972,11,18,464.78
1972,11,19,471.05
1972,11,20,467.81
1972,11,21,459.91
1972,11,22,449.84
1972,11,23,437.16
1972,11,24,424.5
1972,11,25,413.62
1972,11,26,404.48
1972,11,27,397.66
1972,11,28,390.77
1972,11,29,384.87
1972,11,30,378.23
1972,12,1,372.69
1972,12,2,369.79
1972,12,3,377.48
1972,12,4,390.31
